GISJOIN,,YEAR,STATE,STATEA,COUNTY,COUNTYA,TRACTA,Cnty_Trct,NAME,Total,OnlyEnglish,Spanish,French,FrenchCreole,Italian,Portuguese,German,Yiddish,OtherWestGermanic,Scandinavian,Greek,Russian,Polish,Serbo-Croatian,OtherSlavic,Armenian,Persian,Gujarati,Hindi,Urdu,OtherIndic,OtherIndo-European,Chinese,Japanese,Korean,Mon-Khmer,Hmong,Thai,Laotian,Vietnamese,OtherAsian,Tagalog,OtherPacificIsland,Navajo,OtherNorthAmericanIndian,Hungarian,Arabic,Hebrew,AfricanLanguages,OtherUnspecified
3.60005E+12,,2010-2014,New York,36,Bronx County,5,15900,515900,"Census Tract 159, Bronx County, New York",1773,0.13,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.60005E+12,,2010-2014,New York,36,Bronx County,5,16000,516000,"Census Tract 160, Bronx County, New York",4127,0.602,0.244,0,0,0.06,0,0,0,0,0,0.01,0.012,0.015,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015,0,0,0,0,0,0.003,0,0.021,0,0
3.60005E+12,,2010-2014,New York,36,Bronx County,5,16100,516100,"Census Tract 161, Bronx County, New York",3820,0.376,0.535,0.015,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0.004,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037,0.026
3.60005E+12,,2010-2014,New York,36,Bronx County,5,16200,516200,"Census Tract 162, Bronx County, New York",1881,0.628,0.279,0,0,0.037,0,0.003,0,0.005,0,0.014,0,0,0,0,0,0,0,0,0,0,0.027,0.004,0,0,0,0,0,0,0,0,0.003,0,0,0,0,0,0,0,0
3.60005E+12,,2010-2014,New York,36,Bronx County,5,16300,516300,"Census Tract 163, Bronx County, New York",69,0.667,0.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.60005E+12,,2010-2014,New York,36,Bronx County,5,16400,516400,"Census Tract 164, Bronx County, New York",844,0.579,0.271,0.005,0.007,0.113,0.006,0,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0,0,0,0
3.60005E+12,,2010-2014,New York,36,Bronx County,5,16500,516500,"Census Tract 165, Bronx County, New York",1163,0.402,0.501,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078,0
3.60005E+12,,2010-2014,New York,36,Bronx County,5,16600,516600,"Census Tract 166, Bronx County, New York",2236,0.56,0.296,0.005,0,0.039,0.002,0,0,0,0,0.006,0,0,0,0,0,0,0,0,0.034,0.013,0.014,0.015,0,0,0,0,0,0,0,0.011,0.005,0,0,0,0,0,0,0,0
3.60005E+12,,2010-2014,New York,36,Bronx County,5,16700,516700,"Census Tract 167, Bronx County, New York",2197,0.474,0.355,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153,0
3.60005E+12,,2010-2014,New York,36,Bronx County,5,16900,516900,"Census Tract 169, Bronx County, New York",1409,0.626,0.325,0.006,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036,0
3.60005E+12,,2010-2014,New York,36,Bronx County,5,17100,517100,"Census Tract 171, Bronx County, New York",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.60005E+12,,2010-2014,New York,36,Bronx County,5,17300,517300,"Census Tract 173, Bronx County, New York",6272,0.305,0.618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0.045,0
3.60005E+12,,2010-2014,New York,36,Bronx County,5,17500,517500,"Census Tract 175, Bronx County, New York",6460,0.415,0.522,0.023,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035,0
3.60005E+12,,2010-2014,New York,36,Bronx County,5,17701,517701,"Census Tract 177.01, Bronx County, New York",4089,0.262,0.687,0.022,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024,0
3.60005E+12,,2010-2014,New York,36,Bronx County,5,17702,517702,"Census Tract 177.02, Bronx County, New York",5090,0.213,0.625,0.012,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134,0
3.60005E+12,,2010-2014,New York,36,Bronx County,5,17901,517901,"Census Tract 179.01, Bronx County, New York",4337,0.189,0.704,0.032,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056,0
3.60005E+12,,2010-2014,New York,36,Bronx County,5,17902,517902,"Census Tract 179.02, Bronx County, New York",3372,0.189,0.563,0.013,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0,0.014,0,0.214,0
3.60005E+12,,2010-2014,New York,36,Bronx County,5,18101,518101,"Census Tract 181.01, Bronx County, New York",2801,0.427,0.441,0.047,0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0.053,0.004
3.60005E+12,,2010-2014,New York,36,Bronx County,5,18102,518102,"Census Tract 181.02, Bronx County, New York",5372,0.288,0.521,0.058,0.005,0.001,0.001,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.034,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084,0
3.60005E+12,,2010-2014,New York,36,Bronx County,5,18301,518301,"Census Tract 183.01, Bronx County, New York",4048,0.387,0.533,0.024,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013,0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015,0
3.60005E+12,,2010-2014,New York,36,Bronx County,5,18302,518302,"Census Tract 183.02, Bronx County, New York",3544,0.332,0.591,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029,0.008
3.60005E+12,,2010-2014,New York,36,Bronx County,5,18400,518400,"Census Tract 184, Bronx County, New York",3719,0.605,0.239,0,0,0.119,0,0,0,0,0,0.007,0,0,0.013,0,0,0,0,0,0,0.009,0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.60005E+12,,2010-2014,New York,36,Bronx County,5,18500,518500,"Census Tract 185, Bronx County, New York",6233,0.431,0.46,0.022,0.01,0,0,0,0,0,0,0,0,0.001,0,0,0,0.001,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075,0
3.60005E+12,,2010-2014,New York,36,Bronx County,5,18900,518900,"Census Tract 189, Bronx County, New York",7722,0.284,0.63,0.038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0,0.013,0
3.60005E+12,,2010-2014,New York,36,Bronx County,5,19300,519300,"Census Tract 193, Bronx County, New York",4896,0.381,0.565,0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038,0
3.60005E+12,,2010-2014,New York,36,Bronx County,5,19400,519400,"Census Tract 194, Bronx County, New York",2187,0.425,0.494,0,0,0.043,0,0.011,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0.018,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0,0,0,0
3.60005E+12,,2010-2014,New York,36,Bronx County,5,19500,519500,"Census Tract 195, Bronx County, New York",7055,0.249,0.664,0.014,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0,0,0,0,0,0,0,0,0.002,0.003,0,0,0,0.008,0,0,0,0.051,0
3.60005E+12,,2010-2014,New York,36,Bronx County,5,19700,519700,"Census Tract 197, Bronx County, New York",6332,0.208,0.6,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037,0,0,0,0,0,0,0,0,0.003,0,0.003,0,0,0,0,0,0,0.129,0
3.60005E+12,,2010-2014,New York,36,Bronx County,5,19900,519900,"Census Tract 199, Bronx County, New York",6964,0.277,0.604,0.044,0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068,0
3.60005E+12,,2010-2014,New York,36,Bronx County,5,20000,520000,"Census Tract 200, Bronx County, New York",4369,0.235,0.469,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022,0.174,0,0.009,0,0,0.013,0,0.006,0,0.005,0.005,0.013,0,0,0,0,0.044,0,0,0
3.60005E+12,,2010-2014,New York,36,Bronx County,5,20100,520100,"Census Tract 201, Bronx County, New York",3931,0.263,0.631,0.024,0.018,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0.009,0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045,0
3.60005E+12,,2010-2014,New York,36,Bronx County,5,20200,520200,"Census Tract 202, Bronx County, New York",2063,0.317,0.488,0.011,0.017,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023,0.014,0.02,0.011,0.037,0,0,0,0,0.004,0,0,0.034,0.02,0,0,0,0,0,0,0,0
3.60005E+12,,2010-2014,New York,36,Bronx County,5,20400,520400,"Census Tract 204, Bronx County, New York",2948,0.353,0.499,0,0,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017,0.021,0,0.033,0,0,0.009,0,0,0,0,0,0.045,0,0,0,0,0,0,0,0
3.60005E+12,,2010-2014,New York,36,Bronx County,5,20501,520501,"Census Tract 205.01, Bronx County, New York",6054,0.357,0.623,0.009,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0
3.60005E+12,,2010-2014,New York,36,Bronx County,5,20502,520502,"Census Tract 205.02, Bronx County, New York",1898,0.467,0.47,0,0.022,0,0,0.006,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0,0,0,0.03,0
3.60005E+12,,2010-2014,New York,36,Bronx County,5,20601,520601,"Census Tract 206.01, Bronx County, New York",2640,0.364,0.382,0.008,0,0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0.007,0,0.005,0,0.016,0
3.60005E+12,,2010-2014,New York,36,Bronx County,5,20900,520900,"Census Tract 209, Bronx County, New York",4226,0.271,0.653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057,0
3.60005E+12,,2010-2014,New York,36,Bronx County,5,21001,521001,"Census Tract 210.01, Bronx County, New York",8301,0.652,0.256,0.008,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0.007,0,0,0,0.028,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0.043,0
3.60005E+12,,2010-2014,New York,36,Bronx County,5,21002,521002,"Census Tract 210.02, Bronx County, New York",5768,0.683,0.157,0.002,0.004,0,0.006,0,0,0,0,0,0,0,0,0.006,0,0,0,0.009,0,0.058,0,0,0,0.002,0,0,0.01,0,0,0,0.003,0.005,0,0,0,0,0,0.055,0
3.60005E+12,,2010-2014,New York,36,Bronx County,5,21100,521100,"Census Tract 211, Bronx County, New York",5231,0.348,0.536,0.04,0.001,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073,0
3.60005E+12,,2010-2014,New York,36,Bronx County,5,21200,521200,"Census Tract 212, Bronx County, New York",4970,0.545,0.268,0,0,0,0,0,0,0,0,0,0,0.003,0,0,0,0,0,0,0.002,0.16,0,0,0,0.014,0,0,0,0,0,0.005,0.001,0,0,0,0,0.001,0,0,0
3.60005E+12,,2010-2014,New York,36,Bronx County,5,21301,521301,"Census Tract 213.01, Bronx County, New York",1022,0.246,0.754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.60005E+12,,2010-2014,New York,36,Bronx County,5,21302,521302,"Census Tract 213.02, Bronx County, New York",5552,0.314,0.539,0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0,0.009,0,0,0,0,0,0,0.001,0,0.001,0,0,0,0,0,0,0.122,0
3.60005E+12,,2010-2014,New York,36,Bronx County,5,21501,521501,"Census Tract 215.01, Bronx County, New York",3994,0.262,0.646,0.009,0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0.074,0
3.60005E+12,,2010-2014,New York,36,Bronx County,5,21502,521502,"Census Tract 215.02, Bronx County, New York",5693,0.341,0.624,0.002,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0.03,0
3.60005E+12,,2010-2014,New York,36,Bronx County,5,21601,521601,"Census Tract 216.01, Bronx County, New York",3709,0.355,0.548,0.028,0,0.002,0,0,0.003,0,0,0,0,0,0,0,0,0,0,0.006,0.003,0.01,0.022,0.009,0,0.001,0,0,0,0,0,0.003,0,0,0,0,0,0,0,0.011,0
3.60005E+12,,2010-2014,New York,36,Bronx County,5,21602,521602,"Census Tract 216.02, Bronx County, New York",5573,0.478,0.26,0.004,0.006,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0.003,0,0,0,0,0.038,0,0.028,0
3.60005E+12,,2010-2014,New York,36,Bronx County,5,21700,521700,"Census Tract 217, Bronx County, New York",4731,0.41,0.476,0.026,0.003,0.001,0,0,0,0.002,0,0.001,0,0,0,0,0,0,0,0,0,0,0.003,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0,0.013,0,0.062,0
3.60005E+12,,2010-2014,New York,36,Bronx County,5,21800,521800,"Census Tract 218, Bronx County, New York",6378,0.383,0.507,0.014,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033,0,0,0,0,0.026,0,0,0,0,0,0,0.005,0,0,0,0,0,0.01,0
3.60005E+12,,2010-2014,New York,36,Bronx County,5,21900,521900,"Census Tract 219, Bronx County, New York",1127,0.074,0.884,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0.028,0
3.60005E+12,,2010-2014,New York,36,Bronx County,5,22000,522000,"Census Tract 220, Bronx County, New York",1815,0.332,0.587,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017,0
3.60005E+12,,2010-2014,New York,36,Bronx County,5,22101,522101,"Census Tract 221.01, Bronx County, New York",3366,0.121,0.776,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0.007,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0.029,0.037
3.60005E+12,,2010-2014,New York,36,Bronx County,5,22102,522102,"Census Tract 221.02, Bronx County, New York",4610,0.178,0.744,0.009,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015,0,0.016,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033,0
3.60005E+12,,2010-2014,New York,36,Bronx County,5,22200,522200,"Census Tract 222, Bronx County, New York",2744,0.395,0.461,0.005,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075,0,0.017,0,0,0,0,0,0,0,0,0.003,0,0,0,0,0.022,0,0.019,0
3.60005E+12,,2010-2014,New York,36,Bronx County,5,22300,522300,"Census Tract 223, Bronx County, New York",4738,0.33,0.561,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0,0,0,0,0,0,0,0,0.019,0,0,0,0,0,0.016,0,0.047,0
3.60005E+12,,2010-2014,New York,36,Bronx County,5,22401,522401,"Census Tract 224.01, Bronx County, New York",2277,0.317,0.545,0,0.003,0,0,0,0,0,0,0.004,0.011,0,0.009,0,0,0,0,0,0.027,0.004,0.023,0.01,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0.022,0
3.60005E+12,,2010-2014,New York,36,Bronx County,5,22403,522403,"Census Tract 224.03, Bronx County, New York",3061,0.341,0.563,0,0,0.007,0,0,0,0,0,0,0.033,0,0.004,0.006,0,0,0,0,0,0.021,0,0,0,0,0,0,0,0,0,0,0.006,0,0,0,0,0,0,0.02,0
3.60005E+12,,2010-2014,New York,36,Bronx County,5,22404,522404,"Census Tract 224.04, Bronx County, New York",3668,0.424,0.301,0.01,0.01,0.012,0,0,0.002,0,0,0,0.022,0.01,0.009,0.013,0,0,0,0.002,0.035,0.019,0.078,0,0,0,0,0,0,0,0,0,0.008,0,0,0,0,0.029,0,0.017,0
3.60005E+12,,2010-2014,New York,36,Bronx County,5,22500,522500,"Census Tract 225, Bronx County, New York",7299,0.257,0.648,0.032,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051,0
3.60005E+12,,2010-2014,New York,36,Bronx County,5,22701,522701,"Census Tract 227.01, Bronx County, New York",5378,0.256,0.631,0.015,0.008,0.001,0,0,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0.004,0.008,0,0,0,0,0,0,0,0,0,0.009,0,0,0,0,0.003,0,0.059,0
3.60005E+12,,2010-2014,New York,36,Bronx County,5,22702,522702,"Census Tract 227.02, Bronx County, New York",1457,0.319,0.489,0.023,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.009,0,0.143,0
3.60005E+12,,2010-2014,New York,36,Bronx County,5,22703,522703,"Census Tract 227.03, Bronx County, New York",1771,0.189,0.589,0.004,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,0.031,0.062,0,0,0,0,0,0,0.108,0
3.60005E+12,,2010-2014,New York,36,Bronx County,5,22800,522800,"Census Tract 228, Bronx County, New York",5619,0.31,0.413,0,0,0,0,0,0,0,0,0,0.008,0.013,0.003,0,0,0,0,0.025,0.015,0.022,0.057,0.003,0,0,0.017,0,0.007,0,0.048,0,0,0,0,0,0,0.007,0.002,0.05,0
3.60005E+12,,2010-2014,New York,36,Bronx County,5,22901,522901,"Census Tract 229.01, Bronx County, New York",4817,0.351,0.529,0.035,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0.002,0,0,0,0,0,0,0,0,0,0.003,0,0,0,0,0,0,0,0.075,0.003
3.60005E+12,,2010-2014,New York,36,Bronx County,5,22902,522902,"Census Tract 229.02, Bronx County, New York",2912,0.248,0.671,0.025,0.008,0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034,0
3.60005E+12,,2010-2014,New York,36,Bronx County,5,23000,523000,"Census Tract 230, Bronx County, New York",3117,0.271,0.541,0,0,0.025,0.004,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0.007,0.034,0.026,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0.054,0,0.009,0
3.60005E+12,,2010-2014,New York,36,Bronx County,5,23100,523100,"Census Tract 231, Bronx County, New York",1456,0.302,0.535,0.021,0.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109,0
3.60005E+12,,2010-2014,New York,36,Bronx County,5,23200,523200,"Census Tract 232, Bronx County, New York",2604,0.299,0.536,0.002,0.002,0.008,0.004,0,0,0,0,0,0,0,0,0.009,0,0,0,0,0,0,0.058,0,0,0,0,0,0,0,0.005,0,0.033,0.011,0,0,0,0.035,0,0,0
3.60005E+12,,2010-2014,New York,36,Bronx County,5,23301,523301,"Census Tract 233.01, Bronx County, New York",4185,0.256,0.657,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0.074,0
3.60005E+12,,2010-2014,New York,36,Bronx County,5,23302,523302,"Census Tract 233.02, Bronx County, New York",3030,0.2,0.762,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0
3.60005E+12,,2010-2014,New York,36,Bronx County,5,23501,523501,"Census Tract 235.01, Bronx County, New York",3247,0.156,0.812,0.004,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0,0,0.003,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014,0
3.60005E+12,,2010-2014,New York,36,Bronx County,5,23502,523502,"Census Tract 235.02, Bronx County, New York",4300,0.19,0.738,0.011,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0.008,0,0.038,0
3.60005E+12,,2010-2014,New York,36,Bronx County,5,23600,523600,"Census Tract 236, Bronx County, New York",1999,0.27,0.491,0,0,0.017,0,0,0,0,0,0.002,0,0,0.003,0,0,0,0,0,0.011,0.02,0.107,0,0,0,0,0,0,0,0,0.009,0,0,0,0,0,0.048,0,0.024,0
3.60005E+12,,2010-2014,New York,36,Bronx County,5,23702,523702,"Census Tract 237.02, Bronx County, New York",1272,0.22,0.773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0,0,0,0,0,0.003,0,0,0,0,0,0,0,0
3.60005E+12,,2010-2014,New York,36,Bronx County,5,23703,523703,"Census Tract 237.03, Bronx County, New York",4454,0.272,0.696,0.006,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0.009,0,0.011,0
3.60005E+12,,2010-2014,New York,36,Bronx County,5,23704,523704,"Census Tract 237.04, Bronx County, New York",3293,0.248,0.671,0.033,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0,0,0,0,0,0,0.003,0,0,0,0,0,0,0,0,0.018,0
3.60005E+12,,2010-2014,New York,36,Bronx County,5,23800,523800,"Census Tract 238, Bronx County, New York",2351,0.37,0.561,0,0,0.028,0,0,0,0,0,0,0.003,0,0,0,0,0,0,0.003,0,0,0.021,0,0,0.003,0,0,0,0,0,0,0.002,0,0,0,0,0.005,0,0.004,0
3.60005E+12,,2010-2014,New York,36,Bronx County,5,23900,523900,"Census Tract 239, Bronx County, New York",7439,0.244,0.694,0,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.005
3.60005E+12,,2010-2014,New York,36,Bronx County,5,24000,524000,"Census Tract 240, Bronx County, New York",3997,0.318,0.632,0.015,0,0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013,0.005
3.60005E+12,,2010-2014,New York,36,Bronx County,5,24100,524100,"Census Tract 241, Bronx County, New York",5826,0.257,0.666,0.005,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0.069,0
3.60005E+12,,2010-2014,New York,36,Bronx County,5,24300,524300,"Census Tract 243, Bronx County, New York",5217,0.238,0.668,0.01,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045,0
3.60005E+12,,2010-2014,New York,36,Bronx County,5,24400,524400,"Census Tract 244, Bronx County, New York",2430,0.445,0.4,0.003,0,0.054,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0,0,0,0.047,0.009,0,0.007,0,0,0,0,0,0,0.013,0,0,0,0,0.012,0,0.005,0
3.60005E+12,,2010-2014,New York,36,Bronx County,5,24501,524501,"Census Tract 245.01, Bronx County, New York",4821,0.288,0.693,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009,0
3.60005E+12,,2010-2014,New York,36,Bronx County,5,24502,524502,"Census Tract 245.02, Bronx County, New York",3401,0.313,0.638,0.005,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041,0
3.60005E+12,,2010-2014,New York,36,Bronx County,5,24600,524600,"Census Tract 246, Bronx County, New York",2110,0.42,0.239,0,0,0.062,0,0.019,0.002,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0.106,0.025,0,0,0,0,0,0,0.069,0,0.033,0,0,0,0,0,0.021,0,0
3.60005E+12,,2010-2014,New York,36,Bronx County,5,24700,524700,"Census Tract 247, Bronx County, New York",1767,0.4,0.379,0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037,0,0,0,0,0,0,0,0,0.012,0.008,0,0,0,0,0,0,0.151,0
3.60005E+12,,2010-2014,New York,36,Bronx County,5,24800,524800,"Census Tract 248, Bronx County, New York",3392,0.401,0.241,0,0,0.052,0,0.007,0.001,0,0,0.012,0.024,0,0.014,0.006,0,0,0,0,0,0,0.154,0.007,0,0,0,0,0,0,0.035,0.014,0.032,0,0,0,0,0,0,0,0
3.60005E+12,,2010-2014,New York,36,Bronx County,5,25000,525000,"Census Tract 250, Bronx County, New York",2565,0.301,0.232,0,0,0.14,0,0,0,0,0,0,0,0,0,0.007,0,0,0,0,0,0.021,0.244,0.028,0,0,0,0,0,0,0.016,0,0.012,0,0,0,0,0,0,0,0
3.60005E+12,,2010-2014,New York,36,Bronx County,5,25100,525100,"Census Tract 251, Bronx County, New York",5676,0.281,0.58,0.002,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063,0.009,0,0,0,0,0,0.003,0,0,0.005,0.005,0,0,0,0,0,0,0.051,0
3.60005E+12,,2010-2014,New York,36,Bronx County,5,25200,525200,"Census Tract 252, Bronx County, New York",2390,0.487,0.228,0,0,0.092,0,0,0,0,0,0,0,0,0.087,0,0,0,0,0,0.014,0,0,0.021,0,0,0,0,0,0,0,0,0.044,0,0,0,0,0,0.002,0.025,0
